car_brand,model,price,year,location,fuel,km_driven,gear,ownership,monthly_payment
Hyundai,Elite i20ERA 1.2,584399,2018,Chennai,Petrol,25870,Manual,2,13000
Hyundai,Elite i20ASTA 1.2,572399,2015,Chennai,Petrol,24687,Manual,1,12733
Honda,Amaze1.2 SMT I VTEC,637199,2019,Chennai,Petrol,25356,Manual,1,14174
Maruti,Alto K10VXI,319099,2017,Chennai,Petrol,64778,Manual,1,7098
Hyundai,Grand i10MAGNA 1.2 VTVT,477899,2018,Chennai,Petrol,19266,Manual,1,10631
Maruti,Swift DzireVXI 1.2 BS IV,414499,2012,Chennai,Petrol,68105,Manual,1,9220
Maruti,SwiftLXI OPT,475799,2016,Chennai,Petrol,58581,Manual,1,10584
Hyundai,Elite i20SPORTZ 1.2,602499,2017,Chennai,Petrol,31886,Manual,1,13402
Hyundai,i10SPORTZ 1.2 AT,319999,2010,Chennai,Petrol,64666,Automatic,1,7118
Maruti,Eeco5 STR WITH AC PLUSHTR,467999,2020,Chennai,Petrol,9375,Manual,1,10410
Maruti,Swift DzireVXI 1.2 BS IV,555499,2017,Chennai,Petrol,46766,Manual,1,12357
Maruti,BalenoDELTA DDIS 190,610099,2017,Chennai,Diesel,37606,Manual,2,13571
Maruti,Alto 800VXI,300299,2016,Chennai,Petrol,50541,Manual,2,6680
Maruti,Zen EstiloVXI,241299,2010,Chennai,Petrol,43110,Manual,1,5368
Hyundai,i10MAGNA 1.2 KAPPA2,266399,2010,Chennai,Petrol,80221,Manual,2,5926
Maruti,SwiftVXI,476799,2016,Chennai,Petrol,48512,Manual,2,10606
Maruti,Alto 800LXI,299099,2016,Chennai,Petrol,47745,Manual,1,6653
Maruti,Alto 800LXI,281399,2014,Chennai,Petrol,56719,Manual,1,6260
Honda,JazzVX  1.2,764199,2019,Chennai,Petrol,6815,Manual,1,16999
Hyundai,Verna1.6 E VTVT,669940,2017,Chennai,Petrol,21878,Manual,1,14902
Hyundai,Elite i20MAGNA 1.2,497499,2015,Chennai,Petrol,49067,Manual,1,11067
Volkswagen,PoloHIGHLINE1.2L PETROL,480499,2015,Chennai,Petrol,57417,Manual,2,10688
Hyundai,i10SPORTZ 1.2,239799,2009,Chennai,Petrol,71005,Manual,1,5334
Maruti,IGNISDELTA 1.2 K12,523099,2018,Chennai,Petrol,15813,Manual,1,11636
Maruti,SwiftVDI,430999,2013,Chennai,Diesel,66970,Manual,2,9587
Maruti,BalenoDELTA 1.2 K12,589799,2018,Chennai,Petrol,24627,Manual,1,13120
Hyundai,i10SPORTZ 1.2 AT KAPPA2,348599,2010,Chennai,Petrol,77859,Automatic,1,7754
Hyundai,Grand i10MAGNA 1.2 KAPPA VTVT,514499,2017,Chennai,Petrol,33960,Manual,1,11445
Maruti,Wagon R 1.0VXI,306499,2012,Chennai,Petrol,60795,Manual,1,6818
Maruti,BalenoDELTA 1.2 K12,707299,2019,Chennai,Petrol,14938,Manual,1,15733
Maruti,SwiftVXI,571099,2017,Chennai,Petrol,35330,Manual,1,12704
Honda,CityV AT,396099,2010,Chennai,Petrol,77338,Automatic,1,8811
Maruti,SwiftVXI,639699,2019,Chennai,Petrol,14448,Manual,1,14230
Maruti,OMNI ESTD,351999,2017,Chennai,Petrol,69208,Manual,1,7830
Honda,CityV MT PETROL,819099,2017,Chennai,Petrol,20679,Manual,1,18220
Honda,Amaze1.2 SMT I VTEC,657999,2019,Chennai,Petrol,28265,Manual,1,14637
Hyundai,i20SPORTZ 1.4 CRDI,360699,2013,Chennai,Diesel,69617,Manual,1,8024
Maruti,Wagon R 1.0VXI,334099,2013,Chennai,Petrol,55517,Manual,1,7432
Renault,KwidRXT 1.0 EASY-R AT OPTION,472699,2019,Chennai,Petrol,34972,Automatic,1,10515
Maruti,SwiftVXI,652699,2019,Chennai,Petrol,6240,Manual,1,14519
Hyundai,i10MAGNA 1.2 KAPPA2,249099,2010,Chennai,Petrol,80382,Manual,1,5541
Hyundai,XcentSX 1.1 CRDI OPT,450199,2014,Chennai,Diesel,65293,Manual,2,10014
Maruti,Alto K10VXI OPT,394799,2018,Chennai,Petrol,35899,Manual,1,8782
Honda,Jazz1.2 SV MT,631599,2018,Chennai,Petrol,27869,Manual,1,14050
Maruti,Alto 800LXI,208999,2013,Chennai,Petrol,64676,Manual,1,4649
Maruti,Wagon R 1.0VXI,350099,2015,Chennai,Petrol,59786,Manual,2,7788
Hyundai,i20 Active1.2 S,557799,2015,Chennai,Petrol,59078,Manual,2,12408
Hyundai,Elite i20SPORTZ 1.2,602899,2017,Chennai,Petrol,32077,Manual,1,13411
Maruti,CelerioZXI OPT AMT,422099,2017,Chennai,Petrol,74843,Automatic,1,9389
Maruti,Alto 800LXI,323799,2017,Chennai,Petrol,69430,Manual,1,7203
Maruti,SwiftZXI,538599,2014,Chennai,Petrol,47529,Manual,2,11981
Maruti,IGNISDELTA 1.2 K12,570699,2019,Chennai,Petrol,10937,Manual,1,12695
Honda,CityS MT PETROL,411399,2011,Chennai,Petrol,75872,Manual,2,9151
Hyundai,EonMAGNA PLUS,289899,2016,Chennai,Petrol,41675,Manual,3,6449
Maruti,Alto 800LXI,305499,2016,Chennai,Petrol,55293,Manual,1,6796
Honda,CityV MT PETROL,477899,2012,Chennai,Petrol,67767,Manual,2,10631
Maruti,BalenoSIGMA 1.2 K12,475099,2015,Chennai,Petrol,48809,Manual,2,10568
Honda,CityS MT PETROL,388099,2010,Chennai,Petrol,79065,Manual,1,8633
Maruti,Eeco5 STR WITH AC PLUSHTR,381099,2018,Chennai,Petrol,34144,Manual,1,8477
Volkswagen,VentoHIGHLINE PETROL,779999,2018,Chennai,Petrol,19139,Manual,1,17351
Hyundai,Elite i20MAGNA 1.2,564399,2016,Chennai,Petrol,52129,Manual,1,12555
Maruti,Eeco5 STR WITH AC PLUSHTR,425199,2020,Chennai,Petrol,13447,Manual,1,9458
Maruti,SwiftVXI,591799,2017,Chennai,Petrol,36752,Manual,1,13164
Maruti,CelerioVXI,458199,2018,Chennai,Petrol,53793,Manual,1,10192
Maruti,Alto K10LXI,248599,2011,Chennai,Petrol,80046,Manual,1,5530
Hyundai,Elite i20Magna Executive 1.2,612699,2018,Chennai,Petrol,28667,Manual,1,13629
Volkswagen,PoloGT TSI 1.2 PETROL AT,763799,2017,Chennai,Petrol,14050,Automatic,1,16990
Maruti,Wagon R 1.0VXI,302399,2012,Chennai,Petrol,81727,Manual,1,6727
Maruti,Swift DzireVXI 1.2 BS IV,468299,2013,Chennai,Petrol,61514,Manual,3,10417
Maruti,Wagon R 1.0VXI,326199,2011,Chennai,Petrol,78170,Manual,1,7256
Maruti,SwiftVXI OPT,511599,2016,Chennai,Petrol,51487,Manual,1,11380
Maruti,DzireVDI AMT,632699,2017,Chennai,Diesel,37607,Automatic,1,14074
Maruti,BalenoDELTA 1.2 K12,546099,2017,Chennai,Petrol,47186,Manual,2,12148
Maruti,Wagon R 1.0VXI,348999,2015,Chennai,Petrol,56386,Manual,1,7763
Honda,Jazz1.2 V MT,698799,2019,Chennai,Petrol,16519,Manual,1,15544
Volkswagen,PoloHIGHLINE1.2L PETROL,447799,2014,Chennai,Petrol,70475,Manual,1,9961
Maruti,Swift DzireVDI BS IV,667799,2016,Chennai,Diesel,46150,Manual,1,14855
Nissan,MicraXV DIESEL,273999,2011,Chennai,Diesel,85958,Manual,1,6095
Hyundai,Elite i20SPORTZ (O) 1.2,613999,2015,Chennai,Petrol,50078,Manual,1,13658
Hyundai,VernaFLUIDIC 1.6 SX VTVT OPT,639599,2014,Chennai,Petrol,54920,Manual,1,14228
Maruti,Swift DzireVDI BS IV,425699,2013,Chennai,Diesel,85672,Manual,2,9469
Maruti,Alto 800LXI,293799,2016,Chennai,Petrol,59197,Manual,1,6535
Hyundai,,605899,2019,Chennai,Petrol,11855,Manual,2,13478
Maruti,BalenoDELTA 1.2 K12,618199,2018,Chennai,Petrol,28264,Manual,2,13751
Maruti,CiazALPHA 1.4 VVT AMT,715099,2017,Chennai,Petrol,46847,Automatic,1,15907
Honda,Jazz1.2 S MT,628899,2018,Chennai,Petrol,29265,Manual,1,13990
Maruti,SwiftVXI,632399,2019,Chennai,Petrol,18293,Manual,1,14067
Maruti,BalenoZETA 1.2 K12,701699,2019,Chennai,Petrol,18253,Manual,1,15609
Hyundai,EonERA PLUS,375999,2017,Chennai,Petrol,69144,Manual,1,8364
Maruti,CelerioZXI AMT,418999,2016,Chennai,Petrol,57563,Automatic,1,9320
Hyundai,Elite i20ASTA 1.2,560199,2015,Chennai,Petrol,52695,Manual,1,12461
Hyundai,Elite i20SPORTZ 1.2,605199,2018,Chennai,Petrol,36767,Manual,1,13462
Maruti,IGNISDELTA 1.2 K12,588399,2019,Chennai,Petrol,1278,Manual,1,13089
Maruti,IGNISDELTA 1.2 K12,539299,2019,Chennai,Petrol,19564,Manual,1,11996
Hyundai,Elite i20ASTA 1.4 CRDI,679599,2017,Chennai,Diesel,41729,Manual,1,15117
Hyundai,i20 Active1.2 SX,612099,2016,Chennai,Petrol,50036,Manual,1,13616
Honda,,951199,2019,Chennai,Petrol,5183,Manual,1,21159
Maruti,ErtigaVDI SHVS,848499,2017,Chennai,Diesel,37958,Manual,1,18874
Hyundai,i10ERA 1.1 IRDE,239099,2009,Chennai,Petrol,60648,Manual,1,5319
Maruti,SwiftVXI AMT,658399,2019,Chennai,Petrol,13523,Automatic,1,14646
Honda,CityV MT PETROL,515399,2013,Chennai,Petrol,74119,Manual,2,11465
Maruti,Swift DzireVDI BS IV,520799,2015,Chennai,Diesel,74575,Manual,1,11585
Hyundai,Elite i20ASTA 1.2,605999,2017,Chennai,Petrol,36416,Manual,1,13480
Honda,CityV MT PETROL,619799,2015,Chennai,Petrol,70131,Manual,2,13787
Maruti,BalenoALPHA 1.2 K12,731999,2019,Chennai,Petrol,10381,Manual,1,16283
Maruti,SwiftVXI,635099,2019,Chennai,Petrol,1890,Manual,2,14127
Honda,CityV MT PETROL,592999,2015,Chennai,Petrol,61592,Manual,2,13191
Hyundai,i20MAGNA O 1.2,386299,2013,Chennai,Petrol,83006,Manual,3,8593
Hyundai,Elite i20Magna Executive 1.2,609499,2018,Chennai,Petrol,33908,Manual,1,13558
Hyundai,i10SPORTZ 1.2,296999,2010,Chennai,Petrol,73206,Manual,3,6607
Hyundai,i10MAGNA 1.2 KAPPA2,307399,2012,Chennai,Petrol,71853,Manual,2,6838
Hyundai,Grand i10ASTA 1.2 KAPPA VTVT,468799,2014,Chennai,Petrol,64857,Manual,2,10428
Hyundai,Creta1.6 SX PLUS AUTO PETROL,939499,2017,Chennai,Petrol,24053,Automatic,2,20899
Hyundai,EonERA PLUS,225999,2012,Chennai,Petrol,71785,Manual,2,5027
Maruti,AltoLXI,258999,2012,Chennai,Petrol,74535,Manual,1,5761
Honda,,684999,2018,Chennai,Petrol,29177,Manual,1,15237
Maruti,Alto 800LXI,314899,2015,Chennai,Petrol,60562,Manual,1,7005
Hyundai,EonERA PLUS,355499,2017,Chennai,Petrol,48119,Manual,1,7908
Hyundai,i10SPORTZ 1.2 AT KAPPA2,372199,2012,Chennai,Petrol,75314,Automatic,1,8279
Maruti,ErtigaZXI,700899,2016,Chennai,Petrol,63605,Manual,1,15591
Hyundai,GRAND I10 NIOSAsta Petrol,697599,2019,Chennai,Petrol,9850,Manual,1,15518
Honda,WR-V1.5 i-DTEC VX MT,702799,2017,Chennai,Diesel,45633,Manual,1,15633
Maruti,Alto 800LXI,346599,2018,Chennai,Petrol,34457,Manual,2,7710
Toyota,Etios LivaGD,262599,2012,Delhi,Diesel,94952,Manual,1,5841
Maruti,ErtigaVDI SHVS,800299,2016,Chennai,Diesel,20952,Manual,1,17802
Maruti,SwiftVDI ABS,478699,2015,Chennai,Diesel,73530,Manual,1,10648
Maruti,SwiftVDI ABS,465199,2015,Chennai,Diesel,65160,Manual,2,10348
Hyundai,i10SPORTZ 1.2 KAPPA2,330399,2013,Chennai,Petrol,74657,Manual,3,7350
Maruti,Swift DzireVXI 1.2 BS IV,446399,2013,Chennai,Petrol,64654,Manual,1,9930
Hyundai,i10SPORTZ 1.2,182599,2008,Chennai,Petrol,106887,Manual,1,4062
Maruti,Vitara BrezzaVDI,828999,2019,Chennai,Diesel,24368,Manual,1,18441
Hyundai,i20 Active1.2 SX,695199,2016,Chennai,Petrol,46635,Manual,1,15464
Maruti,Wagon R DuoLXI LPG,210399,2009,Chennai,Petrol + LPG,77083,Manual,2,4680
Toyota,Corolla AltisG,261699,2009,Delhi,Petrol,167705,Manual,1,5821
Hyundai,Santro XingGL PLUS,285899,2012,Chennai,Petrol,78770,Manual,1,6360
Maruti,Wagon RVXI MINOR,194999,2008,Chennai,Petrol,79056,Manual,2,4338
Toyota,EtiosGD,260699,2012,Delhi,Diesel,81239,Manual,1,5799
Volkswagen,PoloCOMFORTLINE 1.2L PETROL,456699,2017,Chennai,Petrol,44883,Manual,2,10159
Mahindra,TUV300T8,719099,2016,Chennai,Diesel,51530,Manual,1,15996
Volkswagen,PoloGT TSI 1.2 PETROL AT,711899,2017,Chennai,Petrol,35885,Automatic,1,15836
Maruti,Swift DzireVDI BS IV,501699,2014,Chennai,Diesel,80315,Manual,1,11160
Hyundai,i20MAGNA 1.2 VTVT,423599,2012,Chennai,Petrol,67109,Manual,1,9423
Maruti,SwiftVDI,449899,2013,Chennai,Diesel,88137,Manual,2,10008
Honda,CityS MT PETROL,428199,2011,Chennai,Petrol,86312,Manual,1,9525
Maruti,Wagon R 1.0VXI,423199,2017,Chennai,Petrol,82239,Manual,1,9414
Hyundai,,1112799,2018,Chennai,Diesel,47876,Manual,1,24754
Maruti,Swift DzireVXI AT,397899,2012,Chennai,Petrol,84646,Automatic,1,8851
Maruti,Vitara BrezzaZDI PLUS,1015499,2018,Chennai,Diesel,48151,Manual,1,22589
Maruti,Wagon R 1.0VXI,395899,2015,Chennai,Petrol,78823,Manual,1,8807
Hyundai,Elite i20ASTA 1.2 (O),652999,2017,Chennai,Petrol,61695,Manual,1,14526
Toyota,EtiosG SP,257999,2012,Delhi,Petrol,118764,Manual,1,5739
Maruti,BalenoDELTA 1.2 K12,587899,2018,Chennai,Petrol,47586,Manual,1,13077
Honda,Brio1.2 S MT I VTEC,364399,2013,Chennai,Petrol,63007,Manual,2,8106
Maruti,RitzVXI BS IV,267599,2010,Chennai,Petrol,83163,Manual,3,5953
Ford,Figo1.2 ZXI DURATEC,274199,2010,Chennai,Petrol,83014,Manual,2,6099
Hyundai,Grand i10ASTA AT 1.2 KAPPA VTVT,461699,2015,Chennai,Petrol,83617,Manual,1,10270
Hyundai,i20MAGNA 1.2 VTVT,312699,2009,Chennai,Petrol,75811,Manual,2,6956
Hyundai,VernaFLUIDIC 1.6 SX VTVT OPT AT,515199,2011,Chennai,Petrol,90981,Automatic,4,11460
Hyundai,Santro XingXL ERLX EURO III,185399,2007,Chennai,Petrol,71079,Manual,1,4124
Tata,TiagoXZ 1.2 REVOTRON,438299,2017,Chennai,Petrol,54117,Manual,2,9750
Toyota,Etios LivaGD,256499,2013,Delhi,Diesel,105493,Manual,2,5706
Maruti,Swift DzireVDI ABS,561299,2015,Chennai,Diesel,85558,Manual,1,12486
Maruti,CiazALPHA 1.4 VVT,764999,2018,Chennai,Petrol,27384,Manual,2,17017
Maruti,Alto 800LXI,323999,2013,Chennai,Petrol,58171,Manual,2,7207
Maruti,Wagon RLXI,238599,2010,Chennai,Petrol,91376,Manual,1,5308
Mahindra,XUV500W7 FWD,1255499,2018,Chennai,Diesel,68112,Manual,1,27928
Maruti,RitzZDI,400299,2015,Chennai,Diesel,95891,Manual,1,8904
Volkswagen,PoloCOMFORTLINE 1.2L PETROL,401699,2013,Chennai,Petrol,77021,Manual,2,8936
Hyundai,Verna1.6 SX VTVT AT (O),995399,2018,Chennai,Petrol,26281,Automatic,1,22142
Hyundai,i20ASTA 1.2,335599,2009,Chennai,Petrol,92439,Manual,1,7465
Hyundai,Elite i20ASTA 1.2 (O),727899,2019,Chennai,Petrol,11172,Manual,1,16192
Hyundai,Grand i10ASTA AT 1.2 KAPPA VTVT,362499,2014,Chennai,Petrol,110322,Manual,1,8064
Maruti,Vitara BrezzaZDI PLUS DUAL TONE,886299,2017,Chennai,Diesel,53498,Manual,1,19715
Honda,BR-V1.5 i-VTEC V CVT,934499,2018,Chennai,Petrol,46350,Automatic,1,20787
Maruti,A StarVXI,278199,2011,Chennai,Petrol,123134,Manual,1,6188
Honda,Brio1.2 S MT I VTEC,361899,2012,Chennai,Petrol,81396,Manual,1,8050
Maruti,SwiftVDI AMT,656999,2018,Chennai,Diesel,66411,Automatic,1,14615
Hyundai,Elite i20Magna Executive Diesel,663099,2018,Chennai,Diesel,49485,Manual,1,14750
Honda,CityV MT PETROL,593199,2015,Chennai,Petrol,79725,Manual,3,13195
Maruti,Vitara BrezzaZDI PLUS,900799,2018,Chennai,Diesel,34396,Manual,1,20038
Maruti,DzireVDI,668699,2018,Chennai,Diesel,48029,Manual,1,14875
Maruti,Alto K10VXI,305299,2016,Chennai,Petrol,61676,Manual,1,6791
Maruti,Swift DzireVXI 1.2 BS IV,442299,2013,Chennai,Petrol,84775,Manual,1,9839
Hyundai,Grand i10ASTA 1.2 KAPPA VTVT,517199,2018,Chennai,Petrol,54187,Manual,1,11505
Maruti,Swift DzireVXI 1.2 BS IV,486699,2015,Chennai,Petrol,95389,Manual,1,10826
Ford,Ecosport1.5 TDCI TITANIUM PLUS,722999,2017,Chennai,Diesel,59953,Manual,2,16083
Maruti,Alto 800LXI,227499,2013,Chennai,Petrol,84015,Manual,3,5061
Maruti,SwiftVDI,452299,2015,Chennai,Diesel,93564,Manual,1,10061
Tata,HexaVaricor 400 XT,1801499,2019,Chennai,Diesel,46337,Manual,1,40073
Maruti,A StarVXI,340099,2013,Chennai,Petrol,75162,Manual,1,7565
Hyundai,VernaFLUIDIC 1.4 VTVT,605299,2016,Chennai,Petrol,55167,Manual,1,13465
Maruti,DzireVDI AMT,601499,2017,Chennai,Diesel,66343,Automatic,1,13380
Maruti,,519799,2015,Chennai,Diesel,95763,Manual,1,11563
Maruti,Swift DzireVDI BS IV,499699,2014,Chennai,Diesel,76652,Manual,1,11116
Maruti,SwiftVDI ABS,504999,2016,Chennai,Diesel,73401,Manual,1,11233
Mahindra,Kuv100K4 D 6 STR,460199,2016,Chennai,Diesel,39926,Manual,1,10237
Honda,CityV MT PETROL,765599,2017,Chennai,Petrol,81387,Manual,1,17030
Hyundai,EonD LITE PLUS,262899,2013,Chennai,Petrol,62306,Manual,1,5848
Honda,,547799,2016,Chennai,Diesel,65894,Manual,2,12185
Hyundai,Verna1.6 SX VTVT,913999,2018,Chennai,Petrol,26402,Manual,2,20331
Volkswagen,PoloHIGHLINE1.5L DIESEL,566799,2017,Chennai,Diesel,64360,Manual,2,12608
Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,431599,2016,Chennai,Petrol,77847,Manual,1,9601
Hyundai,Elite i20ASTA 1.2 (O),710099,2018,Chennai,Petrol,53273,Manual,1,15796
Honda,,390999,2010,Chennai,Petrol,97104,Manual,2,8698
Maruti,RitzZXI,309899,2010,Chennai,Petrol,90187,Manual,2,6894
Hyundai,Elite i201.4 CRDI ASTA (O),704499,2017,Chennai,Diesel,65655,Manual,1,15671
Honda,BR-V1.5 i-VTEC VX,693599,2016,Chennai,Petrol,93157,Manual,2,15429
Ford,Ecosport1.5AMBIENTE TI VCT,598999,2015,Chennai,Petrol,85750,Manual,1,13324
Maruti,Vitara BrezzaVDI,641199,2016,Chennai,Diesel,83813,Manual,1,14263
Mahindra,TUV300T8,642299,2016,Chennai,Diesel,82252,Manual,1,14288
Maruti,DzireZDI Plus AMT,640299,2017,Chennai,Diesel,76040,Automatic,1,14243
Hyundai,Verna1.6 SX (O) CRDI MT,919299,2018,Chennai,Diesel,70084,Manual,1,20449
Maruti,Swift DzireVXI 1.2 BS IV,463899,2015,Chennai,Petrol,105026,Manual,1,10319
Maruti,Swift DzireVDI BS IV,423499,2012,Chennai,Diesel,104833,Manual,3,9421
Maruti,Wagon R 1.0VXI,418299,2015,Chennai,Petrol,65229,Manual,1,9305
Maruti,Swift DzireVDI BS IV,481099,2014,Chennai,Diesel,83907,Manual,1,10702
Toyota,Etios LivaGD,252799,2012,Delhi,Diesel,133608,Manual,1,5623
Maruti,Wagon R 1.0VXI,284699,2011,Chennai,Petrol,112742,Manual,1,6333
Skoda,Octavia2.0 TDI STYLE PLUS AT,1365799,2015,Chennai,Diesel,55469,Automatic,1,30381
Maruti,BalenoDELTA DDIS 190,571399,2016,Chennai,Diesel,83205,Manual,2,12710
Hyundai,EonERA PLUS,413699,2017,Chennai,Petrol,50665,Manual,2,9203
Toyota,Etios LivaG,246599,2011,Mumbai,Petrol,36419,Manual,2,5485
Hyundai,i10SPORTZ 1.2,248799,2010,Chennai,Petrol,159642,Manual,1,5534
Hyundai,i20SPORTZ 1.2 VTVT,459199,2013,Chennai,Petrol,70271,Manual,2,10215
Maruti,AltoLXI,238599,2012,Chennai,Petrol,87280,Manual,1,5308
Hyundai,Elite i20ASTA 1.2 (O),628499,2016,Chennai,Petrol,81583,Manual,1,13981
Maruti,SwiftVDI,392899,2011,Chennai,Diesel,103895,Manual,1,8740
Maruti,SwiftVXI,449399,2015,Chennai,Petrol,86119,Manual,2,9997
Hyundai,i10MAGNA 1.1 IRDE2,353799,2014,Chennai,Petrol,148169,Manual,1,7870
Hyundai,Elite i20ASTA 1.2,606399,2015,Chennai,Petrol,79674,Manual,1,13489
Maruti,Swift DzireLDI BS IV,441299,2013,Chennai,Diesel,95428,Manual,1,9816
Maruti,CelerioVXI AMT,420599,2015,Chennai,Petrol,70423,Automatic,1,9356
Maruti,SwiftVDI,407299,2013,Chennai,Diesel,99401,Manual,1,9060
Maruti,RitzLXI,235399,2010,Chennai,Petrol,101559,Manual,2,5236
Hyundai,Creta1.6 CRDI SX PLUS AUTO,843899,2015,Chennai,Diesel,81864,Automatic,1,18772
Hyundai,i20ASTA 1.2,356599,2011,Chennai,Petrol,100140,Manual,3,7932
Hyundai,i10MAGNA 1.2 KAPPA2,321399,2013,Chennai,Petrol,92104,Manual,2,7149
Ford,Ecosport1.5TITANIUM TDCI,619099,2015,Chennai,Diesel,97862,Manual,1,13772
Honda,Mobilio1.5 V I DTEC,525299,2014,Chennai,Diesel,78595,Manual,1,11685
Mahindra,,744799,2018,Chennai,Diesel,89421,Manual,1,16568
Maruti,,844999,2019,Chennai,Petrol,43569,Manual,1,18797
Honda,Amaze1.2 SMT I VTEC,476199,2015,Chennai,Petrol,96366,Manual,1,10593
Hyundai,,697399,2019,Chennai,Diesel,89264,Manual,1,15513
Ford,Ecosport1.5TITANIUM TDCI,505099,2013,Chennai,Diesel,84769,Manual,1,11236
Volkswagen,VentoHIGHLINE DIESEL,569399,2016,Chennai,Diesel,104708,Manual,2,12666
Mahindra,XUV500W10,1110499,2015,Chennai,Diesel,107564,Manual,1,24702
Nissan,SunnyXL DIESEL,359199,2013,Chennai,Diesel,115148,Manual,2,7990
Maruti,CiazSIGMA 1.3 DDIS SHVS,637599,2017,Chennai,Diesel,87908,Manual,1,14183
Hyundai,Santro XingGLS,326199,2014,Chennai,Petrol,71452,Manual,1,7256
Maruti,SwiftZDI,503299,2015,Chennai,Diesel,104642,Manual,1,11196
Maruti,SwiftVXI,431799,2013,Chennai,Petrol,103981,Manual,1,9605
Volkswagen,PoloCOMFORTLINE 1.2L DIESEL,313199,2013,Chennai,Diesel,102496,Manual,2,6967
Ford,Ecosport1.5 TITANIUM TI VCT AT,531099,2014,Chennai,Petrol,135385,Automatic,1,11814
Mahindra,TUV300T8,661599,2016,Chennai,Diesel,110068,Manual,1,14717
Maruti,New  Wagon-RZXI 1.2,494999,2019,Chennai,Petrol,84012,Manual,1,11011
Maruti,Swift DzireVXI 1.2 BS IV,430799,2013,Chennai,Petrol,105555,Manual,2,9583
Hyundai,i20SPORTZ O 1.4 CRDI,356399,2011,Chennai,Diesel,124307,Manual,1,7928
Maruti,Swift DzireLXI 1.3,273999,2009,Chennai,Petrol,199457,Manual,1,6095
Honda,CityV MT PETROL,433099,2012,Chennai,Petrol,113477,Manual,1,9634
Maruti,Swift DzireVDI BS IV,454499,2013,Chennai,Diesel,119674,Manual,1,10110
Maruti,SwiftVXI,475699,2015,Chennai,Petrol,119927,Manual,1,10582
Hyundai,Grand i101.2 ASTA (O) AT,510799,2016,Chennai,Petrol,95754,Automatic,1,11362
Maruti,SwiftVDI,444099,2015,Chennai,Diesel,117209,Manual,1,9879
Hyundai,,897399,2017,Chennai,Diesel,112774,Manual,1,19962
Hyundai,i10MAGNA 1.2,278799,2009,Chennai,Petrol,110247,Manual,1,6202
Honda,CityS MT PETROL,392299,2011,Chennai,Petrol,148572,Manual,1,8726
Volkswagen,VentoHIGHLINE TDI AT,644199,2015,Chennai,Diesel,90897,Automatic,2,14330
Hyundai,i10MAGNA 1.2 KAPPA2,320899,2012,Chennai,Petrol,138629,Manual,1,7138
Toyota,EtiosGD,243599,2012,Delhi,Diesel,212989,Manual,1,5419
Maruti,Wagon R 1.0VXI,309399,2012,Chennai,Petrol,123289,Manual,1,6882
Maruti,Wagon R 1.0LXI,323799,2013,Chennai,Petrol,122480,Manual,2,7203
Hyundai,i10SPORTZ 1.2 KAPPA2,337999,2011,Chennai,Petrol,112807,Manual,2,7519
Hyundai,Santro XingGL PLUS,239299,2011,Chennai,Petrol,170829,Manual,1,5323
Hyundai,Elite i20ASTA 1.4 CRDI,566199,2014,Chennai,Diesel,104390,Manual,1,12595
Toyota,Etios LivaG,242999,2011,Delhi,Petrol,66960,Manual,2,5405
Hyundai,Tucson New2WD AT GLS DIESEL,1227499,2016,Chennai,Diesel,132269,Automatic,1,27305
Hyundai,i10SPORTZ 1.2,239099,2009,Chennai,Petrol,135372,Manual,1,5319
Volkswagen,VentoCOMFORTLINE DIESEL,363299,2012,Chennai,Diesel,118920,Manual,2,8081
Maruti,Wagon R 1.0VXI,345199,2014,Chennai,Petrol,114075,Manual,1,7679
Volkswagen,PoloHIGHLINE1.5L DIESEL,363599,2014,Chennai,Diesel,170685,Manual,2,8088
Toyota,EtiosG SP,242199,2011,Delhi,Petrol,78223,Manual,1,5388
Maruti,Swift DzireZDI,392999,2013,Chennai,Diesel,199017,Manual,1,8742
Hyundai,i10MAGNA 1.2 KAPPA2,333499,2011,Chennai,Petrol,244412,Manual,2,7419
Ford,Figo1.4 ZXI DURATORQ,268599,2012,Chennai,Diesel,152232,Manual,1,5975
Hyundai,,874499,2017,Chennai,Diesel,123713,Manual,2,19453
Maruti,Swift DzireLDI BS IV,355399,2013,Chennai,Diesel,206085,Manual,1,7906
Maruti,SwiftZDI AMT,687399,2018,Chennai,Diesel,113765,Automatic,1,15291
Maruti,CelerioZXI AMT,456499,2016,Chennai,Petrol,148728,Automatic,1,10155
Nissan,TerranoXV D THP PREMIUM 110 PS,538199,2015,Chennai,Diesel,153233,Manual,1,11972
Toyota,EtiosV,235799,2011,Mumbai,Petrol,66443,Manual,1,5245
Maruti,SwiftVDI ABS,485799,2016,Chennai,Diesel,146889,Manual,1,10806
Mahindra,XyloH8 ABS AIRBAG BS IV,739599,2017,Chennai,Diesel,212781,Manual,1,16452
Ford,Ecosport1.5 TITANIUM TI VCT AT,567599,2015,Chennai,Petrol,124096,Automatic,1,12626
Hyundai,Creta1.6 BASE,595599,2016,Chennai,Petrol,182203,Manual,1,13249
Mahindra,XUV500W10,1184099,2016,Chennai,Diesel,163248,Manual,1,26340
Ford,Ecosport1.5 TITANIUM TI VCT AT,581099,2016,Chennai,Petrol,154048,Automatic,1,12926
Renault,Duster85 PS RXE,514299,2013,Chennai,Diesel,173978,Manual,3,11440
